n,x,y,val,a1,a2
3040,55.664808,37.727797,1.309608075,1.309608075,3.083475168
3041,55.831091,37.524709,5.083446191,5.083446191,9.16631685
3042,55.818453,37.577742,6.117614327,6.117614327,8.809847276
3043,55.762595,37.494834,8.026232436,9.311522898,8.026232436
3044,55.750991,37.550914,8.361967031,8.361967031,9.833652621
3045,55.825616,37.322352,1.444005159,5.531465699,1.444005159
3046,55.819331,37.32505,1.546965754,6.045767545,1.546965754
3047,55.804574,37.43709,5.822616222,7.253333552,5.822616222
3048,55.660336,37.292248,0.295181688,0.943664104,0.295181688
3049,55.69572,37.625183,3.839138493,3.839138493,6.999412308
3050,55.882047,37.536615,0.913714307,0.913714307,9.620671495
3051,55.719178,37.652407,5.75870774,5.75870774,5.960494882
3052,55.735024,37.405768,4.627311652,7.055386667,4.627311652
3053,55.800466,37.340195,2.124926538,7.589491385,2.124926538
3054,55.816968,37.631852,6.239131947,6.239131947,6.744911121
3055,55.729894,37.518501,6.635598525,6.635598525,8.929408263
3056,55.678277,37.671076,2.41177698,2.41177698,5.248051839
3057,55.702462,37.48526,4.390836671,4.390836671,7.660871158
3058,55.768375,37.677761,4.992940063,9.784500571,4.992940063
3059,55.799423,37.401959,4.481953275,7.674840125,4.481953275
3060,55.85067,37.480193,3.481295697,3.481295697,7.467505209
3061,55.82417,37.294341,0.375054381,5.649791947,0.375054381
3062,55.856264,37.74126,2.569702567,3.023538413,2.569702567
3063,55.70579,37.586917,4.663167068,4.663167068,8.459712565
3064,55.79525,37.77875,1.139015883,8.016316911,1.139015883
3065,55.891924,37.4714,0.105478931,0.105478931,7.131948314
3066,55.863029,37.507474,2.469958144,2.469958144,8.508597858
3067,55.667844,37.633949,1.558044098,1.558044098,6.664885782
3068,55.716952,37.713381,3.633615985,5.576554055,3.633615985
3069,55.670697,37.708608,1.791505223,1.791505223,3.815762359
3070,55.763886,37.389887,4.021263767,9.417165489,4.021263767
3071,55.700319,37.532023,4.21547488,4.21547488,9.445432412
3072,55.873511,37.531186,1.612215589,1.612215589,9.413490967
3073,55.737465,37.73679,2.740285908,7.255133813,2.740285908
3074,55.888182,37.698667,0.411686967,0.411686967,4.195129025
3075,55.855553,37.620092,3.081719577,3.081719577,7.193694141
3076,55.674087,37.709265,2.068909083,2.068909083,3.790690042
3077,55.852679,37.738191,2.686821197,3.316899132,2.686821197
3078,55.71869,37.7374,2.717007197,5.718774677,2.717007197
3079,55.84179,37.358062,2.806763801,4.207946516,2.806763801
3080,55.843428,37.796241,0.471527465,4.073908899,0.471527465
3081,55.868875,37.802738,0.223590112,1.991579688,0.223590112
3082,55.880295,37.646805,1.057080549,1.057080549,6.174277406
3083,55.871532,37.382871,1.774157253,1.774157253,3.753520428
3084,55.700406,37.468081,4.222594094,4.222594094,7.005289228
3085,55.744008,37.642719,6.330206608,7.790547811,6.330206608
3086,55.815059,37.586039,6.395345507,6.395345507,8.493218644
3087,55.72664,37.49956,6.369323552,6.369323552,8.206585204
3088,55.685245,37.349109,2.465101014,2.981968749,2.465101014
3089,55.751124,37.504337,8.372850427,8.372850427,8.388884225
3090,55.722817,37.365909,3.106219614,6.056487282,3.106219614
3091,55.831337,37.41597,5.016638554,5.063315999,5.016638554
3092,55.874545,37.643193,1.527603321,1.527603321,6.312117905
3093,55.715203,37.725251,3.180635165,5.433433302,3.180635165
3094,55.650225,37.408194,0.116280497,0.116280497,4.719892231
3095,55.796347,37.803358,0.199929782,7.92654935,0.199929782
3096,55.841882,37.574627,4.200418152,4.200418152,8.92872135
3097,55.830923,37.39574,4.244624907,5.097193639,4.244624907
3098,55.709585,37.433692,4.973712097,4.973712097,5.692942353
3099,55.847721,37.525376,3.722612506,3.722612506,9.191770785
3100,55.695044,37.653833,3.783821381,3.783821381,5.906076125
3101,55.789134,37.387008,3.911395883,8.51678948,3.911395883
3102,55.764361,37.445939,6.160310179,9.456034761,6.160310179
3103,55.735537,37.437943,5.855168255,7.097365482,5.855168255
3104,55.877878,37.410907,1.254863773,1.254863773,4.823425252
3105,55.66685,37.694352,1.476705031,1.476705031,4.359797284
3106,55.649934,37.583276,0.092467953,0.092467953,8.598659757
3107,55.805747,37.510951,7.157346906,7.157346906,8.641286511
3108,55.771386,37.735676,2.782798177,9.969109157,2.782798177
3109,55.664207,37.307169,0.864594225,1.260428217,0.864594225
3110,55.751649,37.413073,4.906083758,8.415811202,4.906083758
3111,55.818882,37.315139,1.168743942,6.082509237,1.168743942
3112,55.807921,37.698296,4.209287061,6.979448384,4.209287061
3113,55.875225,37.736335,1.471958889,1.471958889,2.757649537
3114,55.839424,37.58961,4.401556407,4.401556407,8.35694278
3115,55.735213,37.409528,4.770800101,7.070852546,4.770800101
3116,55.651374,37.76607,0.210303221,0.210303221,1.622907778
3117,55.79948,37.540853,7.670175812,7.670175812,9.782401294
3118,55.854325,37.727136,3.108700132,3.182206875,3.108700132
3119,55.845088,37.645904,3.93807102,3.93807102,6.208661207
3120,55.737482,37.531069,7.256524923,7.256524923,9.409026034
3121,55.673824,37.299152,0.558650903,2.04738778,0.558650903
3122,55.759562,37.302012,0.667793712,9.063332365,0.667793712
3123,55.657248,37.349071,0.690972918,0.690972918,2.463650865
3124,55.733486,37.430712,5.579220125,6.929532055,5.579220125
3125,55.686475,37.764563,1.680417643,3.082619707,1.680417643
3126,55.668777,37.462375,1.634391532,1.634391532,6.787537876
3127,55.817592,37.636445,6.188069997,6.188069997,6.569633875
3128,55.843577,37.368962,3.222727654,4.061716222,3.222727654
3129,55.811052,37.492616,6.723238506,6.723238506,7.941589516
3130,55.815352,37.756718,1.979797132,6.371369303,1.979797132
3131,55.736437,37.437601,5.842116913,7.171012524,5.842116913
3132,55.692816,37.634332,3.601504036,3.601504036,6.650269804
3133,55.842305,37.777569,1.184084994,4.165804042,1.184084994
3134,55.875293,37.661967,1.466394445,1.466394445,5.59566787
3135,55.693636,37.491651,3.668604675,3.668604675,7.904763359
3136,55.671107,37.409015,1.825055542,1.825055542,4.751223086
3137,55.81486,37.359838,2.874539196,6.411629686,2.874539196
3138,55.666479,37.770042,1.446346084,1.446346084,1.471329024
3139,55.68882,37.413954,3.274511168,3.274511168,4.939704322
3140,55.652855,37.548145,0.331493521,0.331493521,9.939322704
3141,55.709833,37.722383,3.290083269,4.994005949,3.290083269
3142,55.687008,37.774099,1.316506514,3.126235122,1.316506514
3143,55.761061,37.342356,2.207394235,9.185995606,2.207394235
3144,55.839591,37.44595,4.38789079,4.38789079,6.160729959
3145,55.763412,37.578788,8.769930011,9.378378047,8.769930011
3146,55.781101,37.80256,0.230382916,9.174130249,0.230382916
3147,55.745883,37.517029,7.94397915,7.94397915,8.873234062
3148,55.87517,37.791233,0.662641867,1.476459541,0.662641867
3149,55.876409,37.380805,1.375072113,1.375072113,3.674678105
3150,55.794638,37.791724,0.643904412,8.0663969,0.643904412
3151,55.727362,37.753197,2.114164905,6.428404846,2.114164905
3152,55.744843,37.341956,2.192129506,7.858875901,2.192129506
3153,55.8641,37.468472,2.382318163,2.382318163,7.020210501
3154,55.694615,37.554215,3.748716291,3.748716291,9.707680448
3155,55.859824,37.719326,2.732223445,2.732223445,3.406743957
3156,55.879001,37.644631,1.16296863,1.16296863,6.257241206
3157,55.834032,37.686811,4.647575579,4.842784022,4.647575579
3158,55.660423,37.365943,0.950783318,0.950783318,3.107517116
3159,55.71442,37.698971,4.183527831,5.369360375,4.183527831
3160,55.807497,37.289272,0.181612108,7.014144324,0.181612108
3161,55.715961,37.709444,3.783859076,5.495460478,3.783859076
3162,55.825169,37.708132,3.833927386,5.56804373,3.833927386
3163,55.867862,37.307364,0.872035781,2.074473526,0.872035781
3164,55.684365,37.34134,2.168621824,2.909958308,2.168621824
3165,55.681453,37.597328,2.67166921,2.67166921,8.062409843
3166,55.664018,37.738159,1.244962338,1.244962338,2.688042375
3167,55.716971,37.638466,5.578108826,5.578108826,6.492508834
3168,55.711689,37.781071,1.050442296,5.145882517,1.050442296
3169,55.836297,37.291154,0.253432656,4.657438965,0.253432656
3170,55.649041,37.482926,0.019393721,0.019393721,7.571801467
3171,55.696503,37.407585,3.90321142,3.90321142,4.696651682
3172,55.793159,37.575778,8.18742354,8.18742354,8.884797094
3173,55.860444,37.805477,0.119064883,2.681488816,0.119064883
3174,55.802682,37.470727,7.106265408,7.408156001,7.106265408
3175,55.769081,37.511005,8.64334725,9.842272584,8.64334725
3176,55.861669,37.620502,2.581247008,2.581247008,7.178047794
3177,55.833187,37.614719,4.911930412,4.911930412,7.398737607
3178,55.744709,37.4666,6.948771571,7.847910674,6.948771571
3179,55.78696,37.343912,2.266774029,8.694688002,2.266774029
3180,55.855809,37.52898,3.060771085,3.060771085,9.329305989
3181,55.722104,37.323284,1.479571977,5.998142458,1.479571977
3182,55.65182,37.661999,0.246799422,0.246799422,5.594446692
3183,55.661033,37.470914,1.000699647,1.000699647,7.113401668
3184,55.75249,37.554467,8.484630271,8.484630271,9.698063669
3185,55.856107,37.536715,3.03638573,3.03638573,9.624487678
3186,55.659942,37.782193,0.911423065,0.911423065,1.007624732
3187,55.734399,37.520541,7.004242888,7.004242888,9.007258378
3188,55.836575,37.677945,4.634690212,4.634690212,4.985918288
3189,55.787796,37.576131,8.626278083,8.626278083,8.871325971
3190,55.752701,37.343326,2.244411201,8.501896411,2.244411201
3191,55.6921,37.785301,0.889017791,3.542913722,0.889017791
3192,55.691876,37.321662,1.417673503,3.524583792,1.417673503
3193,55.853653,37.413496,3.237196666,3.237196666,4.922226208
3194,55.683103,37.477915,2.806688788,2.806688788,7.38057258
3195,55.819071,37.775903,1.247662588,6.067043358,1.247662588
3196,55.689024,37.322241,1.439769197,3.291204497,1.439769197
3197,55.850195,37.772959,1.360010991,3.520164969,1.360010991
3198,55.800609,37.570753,7.577789689,7.577789689,9.076560246
3199,55.738926,37.302243,0.676609093,7.374687512,0.676609093
3200,55.857148,37.648545,2.951200651,2.951200651,6.107875837
3201,55.696228,37.508724,3.880708157,3.880708157,8.556300135
3202,55.842961,37.589095,4.112123531,4.112123531,8.376596118
3203,55.770904,37.342392,2.20876806,9.99144876,2.20876806
3204,55.774541,37.6188,7.242999214,9.710935358,7.242999214
3205,55.797842,37.358761,2.833438914,7.804213429,2.833438914
3206,55.708924,37.579605,4.919622436,4.919622436,8.738751803
3207,55.800244,37.386877,3.906396685,7.607657656,3.906396685
3208,55.864186,37.776451,1.22674991,2.375280779,1.22674991
3209,55.785053,37.649434,6.073949977,8.850737902,6.073949977
3210,55.708963,37.395098,4.220125018,4.922813808,4.220125018
3211,55.778544,37.550823,9.38336968,9.38336968,9.837125346
3212,55.679723,37.744877,2.431671259,2.530103229,2.431671259
3213,55.815619,37.561851,6.34952068,6.34952068,9.41627678
3214,55.690535,37.722018,3.304012334,3.414849699,3.304012334
3215,55.714803,37.659624,5.400701284,5.400701284,5.685081018
3216,55.831141,37.644783,5.079354688,5.079354688,6.251440609
3217,55.834168,37.491324,4.831655135,4.831655135,7.892284443
3218,55.752291,37.292312,0.297624045,8.468346092,0.297624045
3219,55.771175,37.586818,8.463490585,9.986375297,8.463490585
3220,55.769732,37.643873,6.286167866,9.895543945,6.286167866
3221,55.7232,37.499513,6.08782819,6.08782819,8.204791598
3222,55.687418,37.665608,3.159785442,3.159785442,5.456720678
3223,55.854045,37.335298,1.938048099,3.205119288,1.938048099
3224,55.708585,37.770748,1.444386778,4.89188205,1.444386778
3225,55.823044,37.587395,5.74193258,5.74193258,8.441471215
3226,55.68982,37.548162,3.356341215,3.356341215,9.938673953
3227,55.704121,37.692121,4.444936308,4.52659272,4.444936308
3228,55.873923,37.793791,0.565023927,1.57850161,0.565023927
3229,55.857654,37.536887,2.909794647,2.909794647,9.631051511
3230,55.752165,37.730099,2.995626655,8.458035506,2.995626655
3231,55.784124,37.536239,8.926758016,8.926758016,9.606322651
3232,55.83211,37.321449,1.409545035,5.000061373,1.409545035
3233,55.845467,37.381862,3.71501515,3.907057432,3.71501515
3234,55.662206,37.496236,1.096686292,1.096686292,8.07973531
3235,55.679671,37.59633,2.525848066,2.525848066,8.10049534
3236,55.729282,37.806821,0.067775395,6.585518537,0.067775395
3237,55.860258,37.536472,2.696709205,2.696709205,9.615214355
3238,55.750855,37.390851,4.058051763,8.350838144,4.058051763
3239,55.70507,37.329303,1.70926798,4.604249434,1.70926798
3240,55.873128,37.348079,1.643556498,1.643556498,2.425794338
3241,55.760083,37.749619,2.250707902,9.10596582,2.250707902
3242,55.835023,37.641133,4.761690445,4.761690445,6.390731257
3243,55.701621,37.47988,4.322017602,4.322017602,7.455560559
3244,55.891563,37.614994,0.135019578,0.135019578,7.388243106
3245,55.703425,37.374483,3.43341907,4.469639007,3.43341907
3246,55.750294,37.468781,7.032002503,8.304931488,7.032002503
3247,55.693811,37.70391,3.682924933,3.682924933,3.995046596
3248,55.736074,37.79833,0.39180742,7.141308217,0.39180742
3249,55.751063,37.411704,4.853840224,8.367858794,4.853840224
3250,55.714558,37.756245,1.997847673,5.380652922,1.997847673
3251,55.774947,37.684386,4.740117996,9.677712359,4.740117996
3252,55.659066,37.690195,0.839739944,0.839739944,4.518435976
3253,55.8564,37.641399,3.012409527,3.012409527,6.380580212
3254,55.837331,37.617157,4.572826696,4.572826696,7.305699086
3255,55.726122,37.751716,2.170682562,6.326935587,2.170682562
3256,55.802846,37.364447,3.050427031,7.394735873,3.050427031
3257,55.748525,37.801109,0.285755719,8.160174134,0.285755719
3258,55.826996,37.707043,3.875485609,5.418540234,3.875485609
3259,55.699256,37.490346,4.12848954,4.12848954,7.854962182
3260,55.770289,37.50442,8.392051656,9.941123281,8.392051656
3261,55.848641,37.772552,1.375542852,3.647328863,1.375542852
3262,55.859347,37.286198,0.064302669,2.771256378,0.064302669
3263,55.686455,37.378226,3.080983106,3.080983106,3.576258768
3264,55.704423,37.338161,2.047305394,4.551305394,2.047305394
3265,55.829903,37.66029,5.180660287,5.180660287,5.659665245
3266,55.853903,37.575379,3.216739154,3.216739154,8.90002366
3267,55.888425,37.38744,0.391802266,0.391802266,3.92788179
3268,55.847556,37.769077,1.508155181,3.736114464,1.508155181
3269,55.705516,37.481379,4.640745635,4.640745635,7.512765129
3270,55.744928,37.523027,7.865831455,7.865831455,9.102128666
3271,55.852367,37.595576,3.342430107,3.342430107,8.129269354
3272,55.696913,37.797806,0.411804215,3.93676174,0.411804215
3273,55.81249,37.310086,0.975912258,6.605566898,0.975912258
3274,55.854951,37.381052,3.130981265,3.130981265,3.684104075
3275,55.733941,37.669659,5.30212714,6.966764726,5.30212714
3276,55.859012,37.521223,2.798669443,2.798669443,9.033284741
3277,55.815896,37.549038,6.326853757,6.326853757,9.905244197
3278,55.864869,37.583661,2.319390857,2.319390857,8.583967456
3279,55.689375,37.493425,3.319926844,3.319926844,7.97246243
3280,55.680939,37.505237,2.629608566,2.629608566,8.423229864
3281,55.879433,37.677721,1.12761805,1.12761805,4.994466536
3282,55.867992,37.755685,2.019218293,2.06383562,2.019218293
3283,55.786113,37.321802,1.423016158,8.763998052,1.423016158
3284,55.684447,37.692641,2.916668371,2.916668371,4.425092161
3285,55.838203,37.569182,4.501470895,4.501470895,9.136512467
3286,55.87279,37.603754,1.671215053,1.671215053,7.817181978
3287,55.743978,37.647349,6.153517375,7.78809291,6.153517375
3288,55.747954,37.405527,4.618114653,8.113449177,4.618114653
3289,55.816943,37.4241,5.326894162,6.241177698,5.326894162
3290,55.762279,37.545993,9.285664603,9.285664603,9.978553056
3291,55.748222,37.749618,2.250746064,8.13537963,2.250746064
3292,55.721346,37.627218,5.936115282,5.936115282,6.921753001
3293,55.721508,37.720788,3.350951374,5.94937175,3.350951374
3294,55.733272,37.346733,2.374428527,6.912020425,2.374428527
3295,55.694094,37.644514,3.706082837,3.706082837,6.261706139
3296,55.70322,37.521384,4.452863847,4.452863847,9.039428794
3297,55.854992,37.322785,1.460529228,3.127626233,1.460529228
3298,55.759736,37.654097,5.896001404,9.077570793,5.896001404
3299,55.745136,37.510461,7.882852104,7.882852104,8.622587219
3300,55.888555,37.330755,0.38116436,0.38116436,1.764678945
3301,55.826031,37.626186,5.497506229,5.497506229,6.961136001
3302,55.814912,37.323035,1.470069683,6.407374524,1.470069683
3303,55.683217,37.749529,2.254142466,2.816017413,2.254142466
3304,55.694847,37.411269,3.767700862,3.767700862,4.837239832
3305,55.824425,37.306697,0.846581846,5.628925285,0.846581846
3306,55.886699,37.691465,0.533040927,0.533040927,4.469970463
3307,55.743353,37.603128,7.73694913,7.73694913,7.841071279
3308,55.765802,37.475003,7.269445356,9.573951859,7.269445356
3309,55.80054,37.545908,7.583435962,7.583435962,9.975309302
3310,55.745442,37.439018,5.896192213,7.907892099,5.896192213
3311,55.65859,37.365271,0.800788842,0.800788842,3.081872372
3312,55.772727,37.303072,0.708245243,9.859375064,0.708245243
3313,55.89007,37.741815,0.257191838,0.257191838,2.548522756
3314,55.753422,37.496085,8.073972875,8.560895875,8.073972875
3315,55.702887,37.538419,4.425614441,4.425614441,9.689515421
3316,55.852327,37.403927,3.345703309,3.345703309,4.557055739
3317,55.731118,37.659232,5.700040452,6.735758503,5.700040452
3318,55.791592,37.587539,8.315651224,8.315651224,8.435975912
3319,55.88924,37.737317,0.325110777,0.325110777,2.720174628
3320,55.865671,37.663038,2.253763159,2.253763159,5.554796559
3321,55.838097,37.780741,1.063035697,4.51014488,1.063035697
3322,55.748967,37.668422,5.349333313,8.196343015,5.349333313
3323,55.721292,37.622202,5.93169646,5.93169646,7.113172698
3324,55.67464,37.513081,2.114161099,2.114161099,8.722571191
3325,55.847615,37.341861,2.188504133,3.731286491,2.188504133
3326,55.867951,37.447986,2.067190652,2.067190652,6.238427428
3327,55.672233,37.508296,1.917196175,1.917196175,8.539966876
3328,55.666779,37.605222,1.470895098,1.470895098,7.761160425
3329,55.699018,37.545293,4.109013989,4.109013989,9.951839781
3330,55.713329,37.523348,5.280083794,5.280083794,9.114378611
3331,55.830121,37.806935,0.063424947,5.162821336,0.063424947
3332,55.872733,37.55644,1.675879366,1.675879366,9.622770396
3333,55.660959,37.566666,0.994644223,0.994644223,9.23252761
